ID,ID_person,Square,Rooms,Price
1162,10377,91,5,29848
1163,10529,127,8,45339
1164,13210,125,6,40125
1165,4645,120,5,47520
1166,14551,86,3,32422
1167,16467,91,4,23387
1168,2768,44,2,12892
1169,6469,70,4,27860
1170,18627,97,,34532
1171,3894,107,5,29746
1172,17491,80,3,25520
1173,12022,30,1,7830
1174,2786,61,4,14274
1175,4788,122,6,32696
1176,18323,64,3,12800
1177,11901,64,3,23872
1178,6184,123,7,40221
1179,1827,46,2,12374
1180,12138,85,3,24990
1181,10562,53,3,16165
1182,9660,79,3,20935
1183,9113,66,2,17556
1184,1565,65,3,16770
1185,3661,106,5,28620
1186,5466,78,4,28704
1187,1413,79,,24253
1188,19583,103,6,20806
1189,19926,51,2,12750
1190,9086,64,,20992
1191,14127,122,7,32940
1192,5417,87,4,27927
1193,11231,99,6,32670
1194,3188,107,5,35203
1195,3981,65,,14885
1196,16694,42,2,15918
1197,2586,30,,6300
1198,16618,37,1,10545
1199,8885,125,5,46250
1200,1954,88,3,21824
1201,3579,94,4,25850
1202,10724,52,,17264
1203,17244,40,,12640
1204,7591,80,,20320
1205,12858,52,3,14924
1206,15977,48,2,18816
1207,8582,39,2,10140
1208,1440,55,3,20350
1209,8075,59,3,21771
1210,18460,77,4,26411
1211,5205,119,6,26299
1212,9142,58,3,16704
1213,1684,78,,28314
1214,3874,81,4,30537
1215,10466,111,,35520
1216,16183,118,5,38704
1217,6087,56,2,11368
1218,8980,44,,14080
1219,1935,99,4,31680
1220,2013,45,2,9900
1221,9747,51,2,16167
1222,9314,41,,14104
1223,13698,42,2,14070
1224,5270,85,,33490
1225,15262,124,6,29016
1226,9110,54,,20952
1227,1034,107,6,38841
1228,11870,122,5,27084
1229,13756,43,1,10965
1230,8813,77,3,19558
1231,12822,39,2,15249
1232,11762,88,,34144
1233,17636,47,2,14100
1234,18647,118,6,31624
1235,11399,69,3,14835
1236,2300,42,1,12096
1237,11868,79,,30573
1238,14626,59,,16343
1239,11051,76,4,27816
1240,6396,72,3,27072
1241,17630,42,2,9366
1242,13639,102,6,32436
1243,12543,115,5,34155
1244,5181,75,4,27900
1245,11373,116,4,32944
1246,10767,43,2,17114
1247,17168,63,3,23688
1248,7918,85,3,27880
1249,2493,57,2,22458
1250,9082,52,2,20540
1251,1779,101,6,35451
1252,10731,90,3,31500
1253,18066,100,5,20100
1254,11689,51,3,11985
1255,956,93,6,24831
1256,6941,84,4,21000
1257,2500,116,5,42224
1258,15467,80,3,25840
1259,16112,74,,15836
1260,13250,55,2,13750
1261,11589,81,3,28836
1262,1950,76,4,26904
1263,11039,35,2,12040
1264,1980,70,3,27230
1265,2025,118,6,25252
1266,17385,106,4,23320
1267,4420,97,4,27742
1268,14201,59,3,20355
1269,11955,91,5,29666
1270,19358,98,6,31262
1271,11584,39,1,14430
1272,559,55,2,11715
1273,14395,123,5,34932
1274,604,46,2,14168
1275,11777,104,4,40456
1276,9736,118,5,31270
1277,18070,87,3,19662
1278,14313,91,,35217
1279,16787,69,4,20769
1280,11802,86,3,19264
1281,17119,50,2,12000
1282,15163,94,3,34498
1283,10037,54,2,15984
1284,542,115,,28290
1285,10012,86,4,24510
1286,10101,46,3,15962
1287,14788,128,5,37504
1288,10037,38,1,14630
1289,17933,57,3,14820
1290,9372,119,7,23800
1291,6576,88,4,24024
1292,12106,115,7,40710
1293,15127,87,4,25839
1294,917,63,3,13986
1295,14809,85,4,33490
1296,15451,102,4,27948
1297,11448,83,,20418
1298,9452,111,6,31302
1299,8475,42,1,9198
1300,12471,48,2,12000
1301,4552,35,2,13720
1302,13557,32,2,12608
1303,9992,105,5,29715
1304,2786,36,1,10476
1305,10816,124,7,47492
1306,8434,67,2,19229
1307,11542,34,2,6936
1308,9677,114,7,30666
1309,13800,101,6,27371
1310,5651,50,2,13450
1311,18956,82,4,25666
1312,13459,37,1,14430
1313,17829,45,,12735
1314,17162,100,5,33400
1315,2978,31,1,10757
1316,9209,99,6,33561
1317,15716,100,5,24600
1318,8487,86,4,33970
1319,4965,37,1,8103
1320,11504,78,3,17004
1321,14493,103,6,26059
1322,12089,85,5,26775
1323,1215,56,,18312
1324,15196,126,6,43218
1325,17079,115,6,31050
1326,5094,94,4,31866
1327,10594,52,3,19344
1328,15816,93,4,27714
1329,2348,120,5,24720
1330,10975,30,1,10680
1331,11621,54,2,18360
1332,6043,58,2,14616
1333,8999,36,,7884
1334,9775,62,4,24180
1335,14930,72,4,17424
1336,13973,78,4,22230
1337,6478,116,7,41064
1338,5055,51,3,16575
1339,17828,118,6,46964
1340,11063,70,3,25900
1341,16882,41,2,14965
1342,18348,46,2,15732
1343,4902,125,7,35500
1344,15609,65,3,16250
1345,13064,41,2,14063
1346,12570,121,7,27104
1347,91,91,5,30485
1348,19813,90,4,25830
1349,19164,129,5,51342
1350,8168,67,3,25594
1351,6866,64,3,18112
1352,16353,56,3,18648
1353,14478,106,,29256
1354,18194,101,6,24947
1355,13229,62,3,15686
1356,3387,101,,26866
1357,14148,124,5,30008
1358,14925,70,3,24990
1359,3476,47,2,10810
1360,10157,80,4,19760
1361,4589,69,3,24702
1362,17057,81,3,21627
1363,11471,55,3,18150
1364,11763,121,5,24200
1365,10173,46,2,10902
1366,11150,114,,40812
1367,15832,112,4,36960
1368,1322,96,6,33504
1369,9172,83,4,17430
1370,12342,109,4,37823
1371,14860,49,2,11368
1372,7176,45,2,13185
1373,4503,111,6,27417
1374,17206,84,5,23436
1375,13498,117,4,46566
1376,8621,67,2,16616
1377,2845,125,5,30875
1378,13190,89,3,27946
1379,16447,59,3,21830
1380,583,57,,13965
1381,17166,129,5,33798
1382,9193,115,6,28865
1383,2354,37,2,14430
1384,2828,47,2,17249
1385,19451,30,1,11490
1386,15453,65,3,21775
1387,5903,36,2,14148
1388,14871,55,2,15070
1389,8368,54,2,11016
1390,6080,114,7,29298
1391,11967,82,4,29356
1392,3261,62,2,20708
1393,17610,64,2,19712
1394,18907,100,5,28400
1395,2637,121,5,42350
1396,6906,77,3,27258
1397,18213,123,6,43050
1398,6525,30,1,11730
1399,12797,114,6,29640
1400,12857,58,2,13224
1401,4354,38,1,14022
1402,234,95,4,31825
1403,10634,57,3,22344
1404,1707,35,1,10815
1405,14340,98,5,34594
1406,6386,35,1,7350
1407,13181,104,5,32760
1408,7353,106,7,41658
1409,17888,95,4,26505
1410,16255,77,4,26796
1411,13476,121,5,41503
1412,14112,104,5,35360
1413,17024,92,4,25300
1414,16377,104,4,22880
1415,12131,96,4,27456
1416,6526,93,4,33108
1417,6030,63,2,17010
1418,15811,70,2,27160
1419,7959,119,6,42364
1420,15910,70,,22400
1421,6848,89,4,30794
1422,1859,123,5,28167
1423,3738,107,4,32100
1424,2689,77,5,29568
1425,5792,57,3,21774
1426,12019,59,3,12626
1427,11993,38,2,10982
1428,14090,82,,21484
1429,17815,87,3,21054
1430,16931,73,3,25915
1431,4457,129,6,44763
1432,789,122,5,27328
1433,10391,40,2,13080
1434,2215,119,,44982
1435,10074,60,2,18780
1436,7022,58,3,22330
1437,3826,112,5,26208
1438,8118,93,4,21111
1439,201,110,6,36410
1440,18416,69,3,23943
1441,9133,43,2,13717
1442,655,58,,17516
1443,2212,98,4,33124
1444,10699,88,4,26488
1445,18977,85,3,29750
1446,16409,129,7,43602
1447,5952,40,1,12760
1448,13041,124,7,42656
1449,11314,56,3,15400
1450,12251,43,1,10922
1451,9327,48,2,17568
1452,5084,42,1,16464
1453,17708,31,1,11377
1454,9848,59,,22302
1455,11328,45,2,9270
1456,11793,73,4,16498
1457,18673,76,3,22116
1458,4985,51,2,16626
1459,12384,127,7,47244
1460,4598,120,5,40680
1461,16984,58,2,22272
1462,16251,67,3,14405
1463,11182,114,7,31692
1464,7422,82,3,19024
1465,10070,94,3,33746
1466,1211,76,4,28348
1467,10589,65,4,14300
1468,2261,44,2,11968
1469,12948,44,2,14960
1470,16242,75,4,25650
1471,8510,126,5,47502
1472,16961,104,6,34944
1473,13341,32,1,10112
1474,8202,124,,25172
1475,6046,50,2,19400
1476,4895,76,3,27360
1477,19865,41,2,13940
1478,15725,104,6,28080
1479,18558,62,3,19964
1480,17947,79,4,17380
1481,13051,35,2,7385
1482,18104,53,3,14416
1483,9699,91,5,27209
1484,10522,37,1,13727
1485,277,45,2,13995
1486,19512,55,2,20020
1487,5090,127,6,34036
1488,9068,34,1,7616
1489,14290,63,2,20979
1490,13598,99,6,29799
1491,11441,125,,42500
1492,6542,83,4,30959
1493,5235,61,4,20191
1494,16094,75,3,22650
1495,7715,76,4,29640
1496,9799,47,2,17343
1497,10195,112,4,44576
1498,8214,96,4,29280
1499,19358,80,4,28560
1500,9042,43,2,11094
1501,8877,100,5,21000
1502,6119,114,7,27018
1503,2312,117,7,30654
1504,13655,35,2,13860
1505,17682,124,5,42532
1506,14648,96,5,26208
1507,227,93,4,23529
1508,9263,122,5,36722
1509,8029,129,8,35991
1510,19221,76,3,17860
1511,7851,113,5,39324
1512,7947,102,6,28152
1513,3557,63,2,20601
1514,15942,79,3,16985
1515,18289,82,,25338
1516,11323,85,5,29325
1517,13065,84,3,16884
1518,5888,88,,26224
1519,1608,69,3,18630
1520,8605,119,5,28203
1521,13105,71,4,24637
1522,5639,82,4,25748
1523,11511,74,3,25456
1524,8228,116,6,33524
1525,18078,38,1,10488
1526,6052,30,1,10320
1527,8387,84,4,28980
1528,12888,123,6,31365
1529,9488,48,2,15792
1530,8812,76,3,25460
1531,1733,35,1,9170
1532,14609,76,4,22268
1533,15956,38,2,12122
1534,10683,80,3,26240
1535,2768,117,5,44343
1536,12844,39,1,11466
1537,13437,82,3,26568
1538,13404,59,2,18821
1539,16449,50,2,11650
1540,17846,114,6,31692
1541,9200,37,1,7696
1542,3982,50,2,13850
1543,7759,47,2,15322
1544,4820,77,3,27335
1545,13901,119,6,34034
1546,17830,43,2,12900
1547,9809,106,4,31376
1548,680,120,5,28800
1549,5559,129,6,43602
1550,2313,74,3,29156
1551,14421,34,,9316
1552,220,42,2,11886
1553,10041,85,,33235
1554,12998,43,2,9417
1555,11077,93,4,20832
1556,11572,114,7,28614
1557,19999,94,5,21714
1558,15237,86,4,33024
1559,10244,95,6,32585
1560,9229,80,4,22320
1561,9920,110,5,34320
1562,12469,126,6,25956
1563,15096,68,4,23528
1564,4049,107,5,41195
1565,4037,90,4,34470
1566,7012,74,3,29378
1567,3633,96,4,35040
1568,2882,96,5,32640
1569,17342,110,5,24090
1570,7850,35,1,10675
1571,16036,63,3,13356
1572,11482,121,8,27225
1573,18177,31,1,6758
1574,3830,95,4,28500
1575,5026,34,1,6834
1576,16617,84,3,19572
1577,16211,129,5,33282
1578,11198,73,3,27375
1579,9321,100,4,38800
1580,13096,94,4,36942
1581,895,39,2,10218
1582,12803,63,3,24759
1583,5117,118,,25606
1584,1736,62,3,12586
1585,8738,89,5,32574
1586,10630,103,5,32342
1587,9841,69,3,20493
1588,10119,44,2,15092
1589,5458,35,2,11200
1590,18916,86,4,26574
1591,13910,90,5,27720
1592,18509,44,2,13904
1593,16677,71,4,26625
1594,3293,52,2,14716
1595,9477,114,6,32946
1596,10384,74,,19832
1597,17804,53,3,20299
1598,4247,103,6,29458
1599,8624,112,5,30688
1600,7202,125,5,40625
1601,3278,94,6,27072
1602,3892,108,6,24732
1603,4036,97,,21243
1604,4357,31,1,9827
1605,19473,55,2,21065
1606,18378,62,4,22630
1607,19388,77,4,25179
1608,3446,38,,12882
1609,3792,61,,15250
1610,10440,111,4,26196
1611,7597,48,2,12672
1612,17356,41,2,12669
1613,7670,41,2,14596
1614,1609,106,7,24274
1615,16351,72,4,15480
1616,7674,63,3,13545
1617,19120,119,7,31178
1618,18508,117,4,43992
1619,12313,128,,43136
1620,6327,41,2,15252
1621,18350,39,2,10998
1622,14840,46,2,9798
1623,11695,118,4,40002
1624,452,57,2,17841
1625,14167,42,2,13188
1626,3559,33,2,12375
1627,17064,111,5,28971
1628,12037,35,1,7770
1629,12696,54,2,18198
1630,14519,35,,13790
1631,5753,49,2,10045
1632,3919,112,5,32032
1633,9945,129,5,37281
1634,2482,93,4,29202
1635,3958,43,2,9159
1636,9568,84,3,26292
1637,12289,90,5,30330
1638,8978,115,7,41630
1639,8996,90,5,30330
1640,17840,84,4,29988
1641,13385,114,6,25764
1642,8129,120,6,32520
1643,4937,66,2,23298
1644,410,67,3,14271
1645,9807,37,1,14615
1646,9210,42,,10416
1647,9760,62,2,16616
1648,6683,65,2,16250
1649,8451,101,,28078
1650,908,107,7,21935
1651,13532,109,5,34444
1652,9957,50,3,18000
1653,2232,82,3,27470
1654,11490,129,7,47085
1655,6729,70,3,25060
1656,18903,47,2,10904
1657,17653,102,4,21114
1658,15558,126,7,44478
1659,7901,85,4,26095
1660,3445,91,4,24024
1661,11781,30,1,8070
1662,19157,84,4,25620
1663,231,124,6,33356
1664,11692,47,,15134
1665,2027,99,4,28314
1666,9594,113,6,24408
1667,8175,71,4,20945
1668,6218,123,6,34317
1669,8765,105,6,35070
1670,4241,117,4,34164
1671,1139,84,4,31248
1672,17152,88,3,25432
1673,5669,66,3,19536
1674,13193,72,3,18288
1675,873,54,2,20250
1676,7153,94,6,20774
1677,6411,92,5,32292
1678,1378,112,6,34832
1679,9210,115,7,24265
1680,11403,91,4,32578
1681,3312,128,8,41472
1682,5769,101,5,23331
1683,10126,123,7,35916
1684,15538,94,4,29046
1685,10952,110,6,28600
1686,2676,66,3,20394
1687,6703,95,4,21565
1688,13176,116,6,32248
1689,16725,102,6,21012
1690,13801,122,5,44042
1691,8832,116,5,33292
1692,15150,94,6,18988
1693,6075,95,3,37620
1694,10629,91,4,27573
1695,13879,46,2,11040
1696,11045,124,6,30256
1697,1535,61,2,17141
1698,6658,31,1,7285
1699,4238,59,3,12154
1700,17348,101,5,33027
1701,12420,84,4,26292
1702,2950,96,5,31968
1703,1378,106,4,28196
1704,16761,64,2,22464
1705,16122,123,7,37023
1706,6179,106,6,23002
1707,5665,42,2,12222
1708,8952,111,6,26751
1709,10613,89,4,19669
1710,9154,50,2,18400
1711,9171,51,,14790
1712,15045,98,4,35672
1713,14979,80,,19120
1714,13877,74,3,25826
1715,11247,73,3,27594
1716,6940,60,4,13260
1717,18903,121,,46706
1718,16618,94,6,19364
1719,8825,76,3,23712
1720,18407,76,5,25612
1721,15222,39,2,9321
1722,2967,99,5,37818
1723,15346,91,5,23023
1724,641,84,4,28392
1725,16992,124,5,43896
1726,10166,103,5,25029
1727,16619,102,4,23766
1728,7584,109,4,30738
1729,9809,67,3,16951
1730,10737,117,5,39195
1731,11873,122,5,43188
1732,13303,66,3,22110
1733,2847,120,5,33960
1734,2136,96,5,28800
1735,16085,100,5,24800
1736,9415,89,4,28658
1737,5798,119,,38318
1738,9294,106,4,34450
1739,10418,105,7,21735
1740,10258,94,4,19082
1741,2530,88,3,26928
1742,2140,56,2,15624
1743,2551,72,,24624
1744,8343,112,5,35056
1745,9879,77,3,22561
1746,8013,99,5,29007
1747,4111,126,7,33138
1748,18964,69,3,16215
1749,10768,53,3,15794
1750,4586,90,3,18090
1751,626,82,,20500
1752,16454,70,3,23520
1753,3246,108,7,40824
1754,4969,79,3,16985
1755,11111,39,1,11505
1756,2895,104,4,33800
1757,15941,39,2,12558
1758,9330,65,3,22815
1759,10030,39,,15132
1760,12914,104,6,37440
1761,8158,122,5,39894
1762,11104,97,5,34532
1763,2974,77,3,25179
1764,2393,125,5,29250
1765,15045,104,5,30992
1766,7184,36,2,11052
1767,10358,90,5,28350
1768,15783,63,3,23184
1769,7352,87,5,22620
1770,200,109,6,42292
1771,4183,62,,23436
1772,16268,66,4,17094
1773,2941,109,4,34444
1774,8851,99,6,28413
1775,12662,67,3,15008
1776,12090,52,2,17108
1777,18782,106,5,36040
1778,15033,105,4,33705
1779,3813,115,5,28405
1780,4174,73,3,26791
1781,1399,102,4,22236
1782,7656,45,2,16830
1783,9407,56,2,19768
1784,8104,35,2,11515
1785,3091,112,5,42448
1786,9751,81,3,27540
1787,13195,121,5,39567
1788,6277,113,6,23843
1789,11253,98,4,33418
1790,6560,38,1,11096
1791,14829,85,3,22270
1792,4951,107,5,35738
1793,4709,82,4,24190
1794,4592,119,4,26418
1795,3896,37,2,10545
1796,13497,67,3,18224
1797,16584,50,2,15250
1798,1715,80,3,30000
1799,14308,81,5,26811
1800,5473,75,3,27825
1801,180,44,2,9548
1802,18104,71,4,19596
1803,302,35,1,8400
1804,13581,35,1,11550
1805,6841,32,2,9344
1806,1908,63,4,22113
1807,5324,65,4,17485
1808,13205,67,2,14539
1809,9573,86,4,24940
1810,6925,31,1,9455
1811,14627,89,3,33375
1812,19131,82,4,18532
1813,2439,106,6,41446
1814,4214,35,1,12600
1815,120,32,1,10144
1816,1529,49,2,12005
1817,10028,41,1,14678
1818,18746,126,8,40950
1819,9347,100,4,22200
1820,13848,48,2,11088
1821,19607,115,5,38295
1822,11772,122,7,29768
1823,15978,55,2,16390
1824,13663,42,2,15624
1825,14739,77,3,18018
1826,10458,55,2,15785
1827,3636,81,4,25758
1828,10265,44,1,17468
1829,18023,105,5,35595
1830,8124,43,1,9847
1831,12665,124,5,42532
1832,5399,66,2,23628
1833,3261,100,4,20400
1834,8372,45,2,13995
1835,6499,36,2,9144
1836,10865,87,5,18444
1837,11232,37,1,11951
1838,6993,88,4,17776
1839,14199,95,,19570
1840,19472,42,2,16002
1841,2796,33,1,7656
1842,6394,87,3,22011
1843,19989,32,,7616
1844,5614,86,5,19866
1845,3804,126,6,45612
1846,10457,76,5,24700
1847,16003,121,5,35574
1848,19020,95,5,22230
1849,18644,102,4,31212
1850,16982,42,2,12852
1851,6168,112,5,28784
1852,2917,107,5,34561
1853,13538,77,,29645
1854,19991,76,3,21660
1855,18775,41,1,16277
1856,6232,86,4,20124
1857,17290,105,4,35175
1858,8212,30,1,11220
1859,7265,107,,39055
1860,16434,79,3,23463
1861,181,51,2,19533
1862,6319,34,1,7412
1863,14110,119,7,37128
1864,10431,129,5,26445
1865,3856,53,2,12985
1866,6811,107,6,41516
1867,17380,128,5,28416
1868,15659,104,4,35256
1869,12182,51,2,11628
1870,9112,85,5,22950
1871,13947,81,3,27459
1872,13561,97,4,20564
1873,15236,103,4,33990
1874,13725,72,3,19440
1875,13935,41,1,9348
1876,2111,97,4,23086
1877,18491,41,2,12997
1878,6419,43,2,11438
1879,15718,109,7,40984
1880,13960,44,2,17028
1881,13327,64,3,17664
1882,11701,79,3,17064
1883,1025,101,4,39188
1884,4718,91,6,25662
1885,997,125,,49500
1886,18099,59,3,14868
1887,15701,112,7,35056
1888,2293,66,3,18612
1889,8660,75,3,24075
1890,12195,106,4,25546
1891,12373,36,1,13140
1892,6915,95,5,21280
1893,18412,70,3,15820
1894,8678,37,2,8029
1895,16489,61,2,14457
1896,3503,83,4,28718
1897,19860,114,6,35112
1898,8395,74,3,18426
1899,447,105,5,34020
1900,9527,65,,19630
1901,2436,94,5,25380
1902,14999,84,4,21672
1903,16654,96,5,24960
1904,5546,64,2,17792
1905,8086,70,4,15260
1906,18116,121,7,30371
1907,38,111,4,36408
1908,8147,96,6,38016
1909,12543,115,7,39215
1910,10959,31,1,6634
1911,8563,48,2,17472
1912,19246,109,5,34662
1913,19293,77,3,24948
1914,6132,112,6,26656
1915,8973,77,3,29337
1916,13473,61,3,17446
1917,15130,70,3,25690
1918,8769,104,6,30680
1919,19117,30,,6540
1920,9341,66,3,20790
1921,4141,64,2,16768
1922,2945,101,4,22119
1923,5540,105,5,34440
1924,19949,110,6,43890
1925,3116,59,2,22774
1926,19645,121,5,25168
1927,18569,119,5,23800
1928,3580,87,3,28101
1929,16000,95,4,22515
1930,13578,70,2,23170
1931,17446,55,3,21560
1932,1859,124,5,30132
1933,12827,106,4,41552
1934,18710,64,3,22720
1935,5776,65,3,18915
1936,16680,88,4,19888
1937,12953,112,4,29680
1938,17590,90,4,22590
1939,15741,83,4,23323
1940,8240,87,5,24708
1941,16432,95,3,29165
1942,13055,106,5,40068
1943,453,78,4,22386
1944,12934,116,6,36540
1945,19933,110,5,28380
1946,3544,102,5,25908
1947,3914,38,1,12008
1948,4231,118,6,36108
1949,18518,119,5,41650
1950,5784,54,2,19332
1951,16498,104,4,21944
1952,15646,103,,29149
1953,11635,76,4,17632
1954,18051,33,1,11484
1955,9395,114,5,34998
1956,15100,124,8,34844
1957,8128,79,4,23621
1958,9555,74,3,24050
1959,5640,55,2,11110
1960,11731,32,2,7680
1961,670,32,1,9696
1962,19886,69,3,26082
1963,9593,101,5,25149
1964,6870,53,2,15211
1965,2012,63,3,13545
1966,19753,121,5,30250
1967,16290,72,4,22896
1968,2212,118,6,34692
1969,14556,101,6,36764
1970,13693,109,6,33245
1971,15113,55,2,17215
1972,18327,77,4,25564
1973,4676,91,4,20475
1974,867,86,4,31476
1975,14982,102,5,38862
1976,16261,30,,7470
1977,19831,101,4,37168
1978,11276,88,4,25784
1979,2225,75,3,18975
1980,17257,59,3,15930
1981,12626,129,5,32379
1982,10961,66,3,24948
1983,19523,107,4,33277
1984,16869,57,2,20121
1985,15037,38,1,11172
1986,12003,94,,30550
1987,9277,89,4,35422
1988,10347,48,2,17184
1989,8011,65,4,20995
1990,14060,71,4,26909
1991,1166,80,4,18400
1992,4505,59,,20532
1993,17152,76,3,29184
1994,8544,57,3,13965
1995,3813,94,5,33840
1996,3461,127,6,50419
1997,8635,65,3,25025
1998,5426,102,4,21522
1999,126,42,2,8988
2000,16767,52,2,14092
2001,5218,78,4,22776
2002,11014,124,7,45508
2003,16707,38,1,12996
2004,7706,51,2,19431
2005,893,59,3,15871
2006,14356,57,3,22572
2007,16550,102,6,25806
2008,2915,41,2,12874
2009,10021,56,2,13272
2010,9369,30,1,6000
2011,16595,106,5,24592
2012,1667,108,6,25164
2013,17778,117,6,38142
2014,1613,77,3,17171
2015,162,121,,44165
2016,15208,58,2,14790
2017,1122,91,3,19383
2018,1555,67,4,19899
2019,6950,44,1,11088
2020,5498,126,6,29862
2021,6355,42,1,13944
2022,4659,46,2,9844
2023,1814,86,4,31132
2024,6177,76,4,22876
2025,4974,107,,37343
2026,1686,48,2,11424
2027,1691,108,6,42984
2028,16517,83,5,28718
2029,17339,113,7,36160
2030,9142,99,6,33858
2031,1893,128,6,32896
2032,10982,39,2,14430
2033,15631,104,5,31512
2034,4781,95,4,31065
2035,11727,113,5,25877
2036,16756,68,3,15776
2037,9409,52,2,13832
2038,7105,93,6,19902
2039,17075,84,3,17640
2040,18640,88,4,29568
2041,6295,88,3,20856
2042,981,71,3,25347
2043,5705,96,6,37152
2044,8021,95,6,21470
2045,15501,82,5,18286
2046,753,42,2,12978
2047,9709,70,3,25760
2048,3145,106,5,40704
2049,1822,107,7,33598
2050,2586,60,2,21720
2051,6305,111,4,31191
2052,4910,96,4,33120
2053,3237,71,4,25134
2054,3391,38,1,11704
2055,7142,69,3,22287
2056,6392,64,4,17152
2057,14585,74,4,21756
2058,13749,31,1,10602
2059,14850,44,2,10912
2060,17722,123,5,41205
2061,513,48,2,14208
2062,13828,76,3,25080
2063,154,122,,48190
2064,11707,98,5,29988
2065,2689,70,3,20720
2066,12550,74,3,16650
2067,2510,30,1,8100
2068,6088,118,6,40002
2069,5827,78,3,25116
2070,3757,36,2,9936
2071,2680,52,2,15600
2072,11919,102,,32640
2073,3647,31,1,11532
2074,13769,121,6,29403
2075,5359,48,3,11472
2076,19348,79,5,21567
2077,10914,38,1,13186
2078,12042,91,4,28028
2079,4581,95,4,34675
2080,18317,118,,40002
2081,17311,49,3,17542
2082,2838,117,7,37908
2083,1990,47,2,16121
2084,13956,47,2,18659
2085,4612,111,5,29637
2086,1357,49,2,15827
2087,10130,73,,16060
2088,19223,116,7,40600
2089,10451,65,3,22425
2090,13163,90,4,32310
2091,16764,49,2,11074
2092,2535,56,2,14952
2093,15321,38,2,12882
2094,7656,72,3,16848
2095,15156,81,4,32319
2096,7668,118,4,33512
2097,17137,69,4,16629
2098,9717,48,2,17184
2099,11483,115,,23460
2100,3358,61,2,21960
2101,11174,62,3,16988
2102,6293,37,1,13690
2103,924,89,4,33553
2104,3781,100,4,29100
2105,4805,35,2,10185
2106,13671,42,2,8484
2107,17091,90,3,28890
2108,4446,59,2,14750
2109,6524,69,3,18837
2110,14518,49,2,17150
2111,12130,83,4,17596
2112,12573,126,6,37170
2113,17169,44,2,11308
2114,3450,101,4,21816
2115,10836,63,3,22302
2116,5440,55,,18095
2117,6225,74,,23458
2118,790,76,3,20976
2119,14002,78,3,27144
2120,14533,31,1,9827
2121,15458,127,6,43307
2122,11561,122,5,35258
2123,4358,113,5,44409
2124,1668,115,4,27025
2125,13374,112,4,30576
2126,6413,90,,21150
2127,4693,104,6,36504
2128,6078,78,,19266
2129,17676,49,2,15484
2130,19639,84,4,17220
2131,19393,42,1,8442
2132,3467,49,2,11760
2133,6395,115,7,42205
2134,2906,123,5,43173
2135,19966,83,3,17347
2136,15900,59,2,14927
2137,14098,104,4,31616
2138,13618,71,,17537
2139,14815,83,5,27805
2140,16694,92,3,26220
2141,13748,55,3,17710
2142,17849,113,4,30962
2143,10837,48,2,13968
2144,7106,82,5,23944
2145,1375,59,2,15930
2146,9436,123,,38622
2147,7883,70,2,25970
2148,12567,109,6,43382
2149,7486,87,5,20358
2150,1649,94,4,26978
2151,11167,87,3,17661
2152,6111,111,4,23088
2153,10191,52,,11440
2154,11631,43,,15136
2155,18710,41,2,16236
2156,2480,31,1,10013
2157,13302,51,2,18360
2158,15385,57,2,16074
2159,10660,129,,31605
2160,3774,107,4,25252
2161,13842,119,7,43673
2162,4334,33,1,7293
2163,10883,129,7,30960
2164,5527,91,4,28483
2165,1351,60,2,20880
2166,14868,30,1,10800
2167,148,90,4,27630
2168,14429,112,7,41664
2169,9649,116,6,44080
2170,4324,89,5,23318
2171,8923,110,5,40920
2172,7610,92,4,30912
2173,5283,101,5,28078
2174,18267,77,4,22253
2175,8779,89,4,25988
2176,11403,32,1,9632
2177,11486,54,2,19980
2178,3121,103,6,25441
2179,9417,119,7,38318
2180,4060,42,2,16296
2181,13694,30,1,6420
2182,2977,52,3,12948
2183,10275,53,2,18974
2184,9371,119,4,24395
2185,3348,87,5,31320
2186,849,32,2,12704
2187,17856,44,2,14256
2188,12723,91,5,21112
2189,15823,110,,25740
2190,610,31,1,11346
2191,2740,88,4,28160
2192,7045,71,4,22152
2193,2422,70,3,17570
2194,14641,109,6,36842
2195,12555,60,2,23400
2196,14735,34,2,8330
2197,11496,124,8,33728
2198,7796,34,2,11118
2199,9411,79,3,16748
2200,17650,124,6,42780
2201,4780,99,4,25245
2202,7022,127,6,50292
2203,12062,60,2,13560
2204,5410,111,5,32745
2205,16461,91,3,33579
2206,16480,108,7,27216
2207,2914,79,3,16037
2208,450,109,6,26814
2209,19324,57,3,14250
2210,1202,117,4,45279
2211,1888,98,4,34398
2212,3486,117,7,41067
2213,13183,48,2,18384
2214,3609,35,1,10710
2215,10444,92,4,34316
2216,17216,122,6,45140
2217,8708,48,2,18192
2218,13111,101,4,31209
2219,15629,68,3,24752
2220,3489,124,6,33728
2221,7440,77,5,28798
2222,2418,37,2,13135
2223,13256,116,5,38860
2224,11259,116,4,30392
2225,7011,104,6,26624
2226,10375,116,5,35612
2227,11314,33,1,13002
2228,13157,118,6,44250
2229,4738,97,4,37248
2230,14445,70,4,18200
2231,8336,65,,20085
2232,19956,46,2,10718
2233,6922,90,3,26460
2234,815,59,3,17464
2235,8945,128,6,43136
2236,1691,39,2,10725
2237,19574,40,1,11520
2238,2963,127,7,33020
2239,3261,44,1,16280
2240,15814,67,3,14204
2241,18276,51,2,19380
2242,14771,43,2,11653
2243,8737,64,3,24832
2244,16334,94,4,25286
2245,7345,30,1,6270
2246,16031,38,2,13110
