ID,ID_person,Model,Power,Price
1773,10859,Daewoo,367,2176682
1774,14769,Infiniti,399,1765591
1775,8853,Daewoo,366,2643903
1776,17927,Daewoo,447,2275904
1777,783,Toyota,114,3783137
1778,14422,LADA,262,1458187
1779,5699,BMW,478,1264148
1780,13346,Nissan,94,1403904
1781,9796,LADA,229,451590
1782,3403,LADA,189,1502055
1783,4681,Subaru,428,332267
1784,11705,Audi,154,1108612
1785,17142,Audi,89,1327951
1786,8682,LADA,135,3127626
1787,15428,Daewoo,465,3262269
1788,6988,Toyota,310,1092576
1789,11675,BMW,305,1626164
1790,9829,KIA,326,3463329
1791,16701,Mercedez-Benz,,853951
1792,3021,KIA,139,380523
1793,17199,Infiniti,435,620707
1794,3861,Toyota,460,1913131
1795,741,BMW,281,3876598
1796,1841,Daewoo,354,1854448
1797,13491,Mercedez-Benz,360,2905974
1798,2059,LADA,369,2488992
1799,9721,Mercedez-Benz,220,426705
1800,12401,Ford,419,1491984
1801,5741,Infiniti,298,382293
1802,15146,Ford,213,2095706
1803,10373,KIA,421,335729
1804,10451,BMW,,1626203
1805,9602,Toyota,415,1168076
1806,1293,Mercedez-Benz,488,2173979
1807,5711,Infiniti,250,1829480
1808,19172,Infiniti,383,1226462
1809,17730,KIA,251,3478410
1810,4564,Subaru,395,988894
1811,2116,Mercedez-Benz,448,1717700
1812,16968,LADA,275,2662934
1813,12533,Toyota,252,1213724
1814,5294,Ford,343,2858222
1815,2513,Ford,457,2533796
1816,17131,KIA,391,3896340
1817,14343,LADA,425,3284800
1818,13101,Mercedez-Benz,,1804998
1819,766,Subaru,439,1085028
1820,1768,BMW,307,2868619
1821,17859,Toyota,440,3439067
1822,6876,Nissan,253,736787
1823,1277,KIA,,288194
1824,10644,Toyota,361,771764
1825,2520,LADA,238,1844687
1826,13207,KIA,144,923615
1827,17933,LADA,288,3564561
1828,9998,Nissan,76,2538645
1829,7301,KIA,339,2894377
1830,11972,Ford,393,224704
1831,8113,LADA,136,2941913
1832,2169,Ford,464,3309122
1833,6431,Subaru,81,2807069
1834,18664,Daewoo,492,3190598
1835,4928,LADA,181,1522878
1836,7389,Mercedez-Benz,304,1472102
1837,13851,Nissan,,3319488
1838,8167,BMW,287,3778927
1839,5387,Ford,415,700205
1840,14783,Toyota,99,422594
1841,5119,BMW,227,604210
1842,10681,Toyota,183,2606845
1843,10242,LADA,343,1922090
1844,14820,Mercedez-Benz,240,1421076
1845,1678,Daewoo,365,2334365
1846,420,Audi,,3783614
1847,5582,Daewoo,151,1194744
1848,12773,Audi,423,1932607
1849,17112,Subaru,363,3802744
1850,14296,BMW,382,234227
1851,6125,Daewoo,477,2647753
1852,18870,Audi,,3056946
1853,10816,Nissan,111,3112666
1854,19175,Audi,317,2213409
1855,18759,Nissan,430,3479101
1856,746,Ford,204,3707069
1857,13351,Mercedez-Benz,269,1367375
1858,12458,KIA,,1767646
1859,2596,BMW,421,1806480
1860,1970,Daewoo,421,297137
1861,15076,Ford,422,347598
1862,13982,LADA,219,230134
1863,4351,LADA,324,1172855
1864,7850,Daewoo,217,787532
1865,1405,KIA,250,1948471
1866,658,Toyota,112,594531
1867,2329,KIA,160,2255233
1868,10194,Ford,438,1426123
1869,14613,Daewoo,250,1527417
1870,474,KIA,193,1690354
1871,1604,BMW,428,2546146
1872,2094,KIA,108,3827045
1873,814,Toyota,442,2007911
1874,19309,Nissan,386,3396601
1875,10686,KIA,325,3452560
1876,17453,Audi,,1407632
1877,15617,Ford,127,593050
1878,15631,Subaru,95,1910860
1879,6929,BMW,167,259931
1880,17807,Infiniti,,3168456
1881,10532,LADA,162,2410859
1882,7692,Nissan,201,276774
1883,4666,Subaru,82,1707136
1884,17242,Mercedez-Benz,271,1042107
1885,7838,Daewoo,72,2121837
1886,10222,LADA,186,1182198
1887,5884,BMW,202,1561129
1888,12723,KIA,285,873803
1889,5553,BMW,362,2637748
1890,7762,Mercedez-Benz,,1405905
1891,6225,Nissan,77,2641896
1892,8656,Nissan,460,2531132
1893,10940,BMW,394,2436594
1894,19447,Toyota,299,825508
1895,1766,KIA,114,3264096
1896,2018,Audi,116,1223790
1897,6438,Toyota,334,3551980
1898,4251,Subaru,159,3710459
1899,19205,BMW,283,2906630
1900,10533,Ford,173,324165
1901,3050,Ford,341,2068440
1902,11932,Daewoo,324,3877451
1903,9725,LADA,212,1861197
1904,1205,KIA,112,2781887
1905,9962,Audi,396,945298
1906,10473,Daewoo,199,2184312
1907,16535,Nissan,118,3816098
1908,18735,Mercedez-Benz,310,427951
1909,12091,KIA,316,3721870
1910,17324,Mercedez-Benz,169,2220569
1911,18605,BMW,268,2008055
1912,13158,Subaru,279,3469620
1913,6885,Nissan,197,3389621
1914,14068,Daewoo,283,1582290
1915,5422,Subaru,326,2028897
1916,12703,Daewoo,430,239915
1917,11731,Ford,385,2203627
1918,16284,Daewoo,381,3666612
1919,13622,Ford,489,1372493
1920,19585,KIA,108,2391044
1921,8429,Audi,236,3936729
1922,1199,Subaru,315,2419390
1923,18914,KIA,460,1829013
1924,4161,Mercedez-Benz,78,3074986
1925,2159,Nissan,414,1189225
1926,390,Subaru,324,553618
1927,9708,Infiniti,344,846808
1928,5869,Ford,261,3918247
1929,19354,Nissan,356,1748338
1930,18111,Toyota,149,3609920
1931,8728,Infiniti,253,283666
1932,17236,KIA,201,914502
1933,16827,Nissan,150,1913550
1934,573,BMW,73,312388
1935,12232,Infiniti,264,3285730
1936,9111,Mercedez-Benz,325,1370485
1937,1780,KIA,76,1011786
1938,4236,Infiniti,413,998892
1939,6825,Subaru,,884878
1940,9790,Infiniti,370,1345226
1941,9765,Mercedez-Benz,194,306872
1942,10901,LADA,277,3502123
1943,2347,Ford,,260742
1944,10982,Daewoo,182,1614878
1945,7461,Mercedez-Benz,220,3864617
1946,9396,Mercedez-Benz,343,2146836
1947,6058,BMW,251,201565
1948,3001,KIA,225,214900
1949,12802,Infiniti,279,438337
1950,12225,Mercedez-Benz,188,3621929
1951,19225,BMW,406,3493822
1952,7005,LADA,124,376632
1953,9499,BMW,,2867434
1954,6186,Mercedez-Benz,417,1475136
1955,5751,Toyota,,995877
1956,3482,Daewoo,293,3012506
1957,16215,Toyota,251,2555077
1958,7047,KIA,156,3331844
1959,19789,LADA,147,1931495
1960,6178,Mercedez-Benz,176,3112340
1961,17957,Daewoo,254,775514
1962,10716,Ford,119,2879642
1963,14817,Daewoo,327,2559653
1964,9404,Audi,223,374489
1965,1323,Subaru,120,2212174
1966,14395,KIA,251,1590986
1967,19094,LADA,460,2192163
1968,5104,Infiniti,458,3995663
1969,12469,Audi,,2956822
1970,17354,Subaru,192,3428443
1971,8696,LADA,453,334709
1972,16296,BMW,182,398969
1973,6873,Audi,491,2533055
1974,4095,Infiniti,85,3114164
1975,6054,LADA,144,1463723
1976,13748,Ford,398,882264
1977,12203,Audi,428,2341441
1978,14837,LADA,430,1207066
1979,17436,Nissan,492,1400633
1980,19838,Infiniti,,385074
1981,12622,Infiniti,479,1005934
1982,16549,LADA,162,298734
1983,12481,LADA,126,584481
1984,1815,Subaru,296,1763180
1985,11006,KIA,130,561880
1986,17084,Infiniti,166,3884218
1987,16502,Toyota,,356495
1988,4009,LADA,266,2983057
1989,19120,Ford,495,3076170
1990,13968,Infiniti,321,1215307
1991,11687,Nissan,285,2868033
1992,6950,Nissan,300,1599853
1993,490,Subaru,210,3173740
1994,2211,LADA,314,3060224
1995,8866,Daewoo,498,2437912
1996,19402,KIA,,1203778
1997,14888,Audi,405,3152873
1998,67,Ford,322,1012405
1999,13854,BMW,205,2367355
2000,7338,Infiniti,312,3148163
2001,1822,LADA,303,2567013
2002,16261,Subaru,,3793076
2003,17371,Ford,448,482923
2004,1225,LADA,210,3248513
2005,4920,Nissan,432,2492166
2006,9292,LADA,89,3103468
2007,18370,Daewoo,201,2026510
2008,3610,Nissan,408,650351
2009,11901,BMW,242,1572961
2010,3044,Audi,77,2695353
2011,19237,Nissan,399,1868145
2012,4659,Nissan,180,2795072
2013,15844,LADA,,2942582
2014,11613,Nissan,474,1610784
2015,3139,KIA,,3071773
2016,9841,Daewoo,254,3569249
2017,8512,BMW,174,1839834
2018,2061,Audi,434,3982194
2019,17683,Ford,427,229637
2020,14298,Toyota,491,3175206
2021,15476,Mercedez-Benz,275,2397816
2022,5084,Daewoo,434,1267243
2023,1580,KIA,431,2265283
2024,11075,Ford,100,2536172
2025,19972,Infiniti,364,250486
2026,7598,Toyota,490,3033050
2027,14714,Audi,223,1689321
2028,8215,Toyota,75,3987658
2029,244,Audi,350,674107
2030,11791,Mercedez-Benz,333,2480092
2031,16192,Infiniti,330,1013209
2032,12437,Toyota,286,3628354
2033,16526,Ford,486,2253789
2034,9089,Nissan,422,3010721
2035,15399,BMW,,537908
2036,8295,BMW,378,3381868
2037,11577,Nissan,456,233175
2038,19965,Infiniti,232,318634
2039,11781,Subaru,97,2601398
2040,14494,KIA,390,3678669
2041,7914,Toyota,346,2638180
2042,11286,Daewoo,,1993529
2043,2874,Nissan,465,1135134
2044,3323,Nissan,440,1691078
2045,4377,Subaru,402,3590411
2046,16069,Ford,260,2584364
2047,11437,Audi,384,885846
2048,19316,Subaru,267,3704124
2049,1153,Toyota,363,1825642
2050,3141,Nissan,315,2522757
2051,5705,KIA,,1490438
2052,3073,BMW,297,3549379
2053,4805,LADA,111,2292068
2054,16706,KIA,,1548601
2055,11023,Nissan,179,2894189
2056,10814,BMW,272,3579968
2057,9877,KIA,464,272871
2058,15763,Infiniti,465,3374034
2059,1860,Daewoo,322,3150745
2060,15528,BMW,105,1321901
2061,8740,Toyota,,3958191
2062,2214,KIA,74,927182
2063,10921,KIA,473,2406763
2064,13997,Mercedez-Benz,279,1682534
2065,6142,Toyota,248,640771
2066,6482,LADA,342,2489508
2067,13627,Subaru,211,3809718
2068,80,KIA,346,1500513
2069,13386,BMW,153,1620478
2070,5409,Ford,303,3565404
2071,11626,LADA,251,1430981
2072,12194,Nissan,109,3882515
2073,7661,Toyota,264,1194043
2074,9474,Mercedez-Benz,297,3693012
2075,18601,BMW,441,391576
2076,11267,Daewoo,442,504224
2077,9523,Subaru,203,3381310
2078,18795,Nissan,213,1506654
2079,15544,Daewoo,237,2725708
2080,16830,LADA,206,1035386
2081,19453,BMW,254,2910699
2082,10630,BMW,379,3240828
2083,18089,LADA,499,1203800
2084,3917,Subaru,276,2659785
2085,1472,Ford,474,314180
2086,8113,Ford,397,2038664
2087,17408,Daewoo,177,1841385
2088,7555,Daewoo,321,1351969
2089,12967,Mercedez-Benz,406,495364
2090,4303,Mercedez-Benz,162,1198394
2091,10805,Subaru,379,2690987
2092,11604,Audi,388,3661766
2093,15590,Audi,174,3414419
2094,3305,Mercedez-Benz,241,1541447
2095,17367,BMW,257,2989636
2096,9833,Subaru,327,2331712
2097,2954,Daewoo,481,966508
2098,14689,Toyota,290,3177909
2099,4129,Daewoo,96,3324205
2100,11372,Infiniti,253,2510039
2101,9877,BMW,271,465567
2102,9023,Daewoo,322,3722823
2103,2495,BMW,184,1588275
2104,9528,Nissan,171,2802053
2105,15583,Toyota,147,523168
2106,17276,Infiniti,,3157269
2107,16717,Audi,404,2332932
2108,8518,Nissan,350,3896288
2109,11917,BMW,149,2289392
2110,10782,KIA,86,3165789
2111,17201,Mercedez-Benz,80,1015997
2112,8894,Ford,404,1588947
2113,4826,Toyota,265,2831977
2114,17357,Infiniti,,1830271
2115,11094,Nissan,,2890181
2116,5319,Ford,266,2664235
2117,19953,LADA,248,1294371
2118,6707,Toyota,320,841279
2119,5582,Ford,487,1665259
2120,15074,Daewoo,434,2259557
2121,17401,Audi,102,3477559
2122,7122,Subaru,421,1967921
2123,15064,BMW,276,1662514
2124,13866,Audi,115,3341896
2125,17848,BMW,240,1983524
2126,13309,BMW,143,3380717
2127,12456,Toyota,,2570172
2128,8977,Toyota,367,1502445
2129,5836,Subaru,334,1197500
2130,11455,Toyota,202,3776487
2131,614,Audi,78,2673213
2132,17530,Audi,179,3116167
2133,1601,Mercedez-Benz,,1769802
2134,3174,Subaru,349,2862555
2135,6501,KIA,151,3556251
2136,2460,KIA,,3698563
2137,13130,Infiniti,,810147
2138,6449,BMW,164,2163694
2139,3312,Ford,411,3545742
2140,7888,KIA,428,233560
2141,17562,BMW,152,2430343
2142,17347,Daewoo,148,405956
2143,11824,KIA,470,3390086
2144,2604,BMW,99,3782352
2145,18613,Infiniti,495,1931242
2146,4780,Ford,87,311091
2147,6430,LADA,170,281316
2148,8025,Infiniti,,988901
2149,8176,Toyota,249,1162608
2150,1061,Toyota,252,3680193
2151,6135,Toyota,435,676905
2152,2848,KIA,377,3416570
2153,7665,Subaru,476,3135417
2154,13506,BMW,458,1002973
2155,8485,Subaru,94,2995533
2156,9144,BMW,78,3807558
2157,5133,Ford,,1120001
2158,16937,Mercedez-Benz,,3603043
2159,6898,KIA,185,1736819
2160,14802,Ford,94,309772
2161,15272,Toyota,111,1882982
2162,17677,Mercedez-Benz,471,2555299
2163,5105,Mercedez-Benz,281,421673
2164,8551,Audi,387,232147
2165,1052,BMW,231,1616459
2166,17020,LADA,245,2330960
2167,8298,Infiniti,219,1205597
2168,9456,BMW,,3877357
2169,14713,LADA,437,1442019
2170,16032,Mercedez-Benz,331,1036963
2171,12173,Nissan,411,580264
2172,6924,Audi,,2160522
2173,18672,Daewoo,,1073805
2174,11595,KIA,363,1497994
2175,3124,BMW,260,1485990
2176,9438,Infiniti,185,1669818
2177,15367,Mercedez-Benz,304,2798987
2178,15092,BMW,478,3967895
2179,19567,KIA,348,3065639
2180,19949,Ford,491,3824276
2181,5519,Toyota,157,3257425
2182,1732,Audi,167,298538
2183,4273,LADA,274,1960053
2184,19916,Toyota,284,3281836
2185,1317,Daewoo,107,600605
2186,16636,Subaru,485,1502149
2187,8718,Ford,172,3339499
2188,14345,Toyota,254,2273385
2189,19216,Infiniti,200,3232809
2190,18299,Toyota,283,1292892
2191,12642,LADA,309,2433232
2192,2906,Toyota,461,3350987
2193,2555,Daewoo,328,3479208
2194,7854,Ford,163,815615
2195,14247,Infiniti,344,3109556
2196,2567,Subaru,181,1948432
2197,19310,Audi,177,492583
2198,2052,Toyota,498,1720774
2199,19105,Mercedez-Benz,147,2433558
2200,10412,Ford,,1764475
2201,19739,Audi,,219439
2202,11481,Nissan,322,3077035
2203,12490,Nissan,434,2796169
2204,15900,Daewoo,,1755212
2205,15851,LADA,,2436760
2206,18758,BMW,92,490500
2207,4181,Toyota,126,3799182
2208,9805,Daewoo,,2368312
2209,12245,Toyota,258,524879
2210,17422,Infiniti,169,3103923
2211,19995,Subaru,124,1639069
2212,6942,KIA,387,2861387
2213,19292,BMW,127,3449048
2214,5065,Ford,477,2922372
2215,10659,Daewoo,369,2514148
2216,8450,BMW,184,3494501
2217,10187,Daewoo,,2075084
2218,10031,Mercedez-Benz,,542005
2219,1489,Subaru,,1365468
2220,17805,Audi,101,2201416
2221,5682,KIA,81,1513555
2222,13170,Subaru,200,985566
2223,15709,Toyota,141,730643
2224,3736,Infiniti,190,1528130
2225,15889,Daewoo,151,2983391
2226,5188,Toyota,421,1227796
2227,18990,Infiniti,98,1231215
2228,14608,Daewoo,227,1648354
2229,4763,LADA,,484030
2230,12437,KIA,,3684028
2231,18867,Ford,253,3115247
2232,17423,Infiniti,345,3654925
2233,3157,KIA,71,3125758
2234,4232,Ford,216,600990
2235,13138,KIA,435,3136897
2236,6384,Audi,362,1808912
2237,1980,Daewoo,,2218161
2238,8195,Ford,,3949490
2239,13862,Daewoo,329,678288
2240,13953,Mercedez-Benz,93,3369296
2241,15252,Subaru,168,3947987
2242,14164,Nissan,379,2826039
2243,11320,Mercedez-Benz,357,3190714
2244,4478,KIA,200,2961595
2245,4880,Toyota,152,258066
2246,12790,KIA,74,3544668
2247,7481,Toyota,158,3363057
2248,19235,Subaru,127,691907
2249,17433,KIA,250,1703052
2250,13058,Subaru,,877015
2251,9412,Toyota,466,2424051
2252,6779,KIA,474,436410
2253,1429,KIA,141,2175093
2254,15321,Audi,318,3983377
2255,19131,Ford,319,284406
2256,19836,Audi,365,3035407
2257,5056,LADA,206,1499975
2258,4279,Mercedez-Benz,174,2168532
2259,5526,Daewoo,158,1984766
2260,12741,Subaru,,2272243
2261,2696,Ford,394,201480
2262,10961,Subaru,239,2513629
2263,19605,KIA,128,2597353
2264,18278,Daewoo,184,3927301
2265,2431,Nissan,129,1703968
2266,7380,KIA,160,1895811
2267,2091,Ford,74,2520522
2268,191,Audi,306,624036
2269,8624,Subaru,334,3015041
2270,13958,Mercedez-Benz,495,2197542
2271,10581,KIA,76,3418500
2272,17043,Daewoo,239,3111692
2273,12152,Ford,487,3844256
2274,19562,Infiniti,333,3947685
2275,11607,Mercedez-Benz,316,2182790
2276,877,BMW,140,3852048
2277,3865,LADA,218,2984165
2278,8823,Ford,495,1261585
2279,3907,Ford,212,2921659
2280,17601,KIA,402,1791085
2281,234,BMW,89,2109278
2282,2160,Toyota,285,1108911
2283,12527,Nissan,167,1728084
2284,255,Nissan,278,2898062
2285,1180,LADA,356,3784531
2286,586,Ford,403,2957557
2287,11793,Toyota,403,1244864
2288,10099,Subaru,73,376052
2289,251,Ford,,2834136
2290,3017,Ford,287,2474811
2291,9408,Infiniti,380,995034
2292,1436,BMW,146,3681223
2293,2219,Audi,263,3699168
2294,8212,Infiniti,212,3134954
2295,8,Subaru,274,584493
2296,7802,Nissan,242,2583983
2297,4974,Toyota,147,1724655
2298,9652,BMW,339,3198423
2299,2327,Mercedez-Benz,173,3732247
2300,19710,BMW,219,2754620
2301,13739,KIA,269,3290269
2302,15457,LADA,399,2319452
2303,18053,Ford,420,3765464
2304,825,Mercedez-Benz,84,2243578
2305,13449,BMW,101,2087617
2306,19215,Subaru,299,2521079
2307,19434,BMW,129,3040325
2308,12620,Infiniti,483,2283247
2309,13773,Audi,252,2987022
2310,13487,Mercedez-Benz,198,3247074
2311,9691,Subaru,488,2298614
2312,9919,Audi,292,3887131
2313,6396,LADA,173,1461162
2314,12085,BMW,,1113960
2315,5105,Mercedez-Benz,268,3887385
2316,16885,Mercedez-Benz,93,2894478
2317,17568,Ford,197,2162320
2318,9951,Infiniti,382,1985322
2319,15485,KIA,455,666333
2320,14001,Nissan,172,1076069
2321,12496,Infiniti,206,2705598
2322,3859,Infiniti,255,1165129
2323,8751,LADA,225,1586751
2324,19875,BMW,,473199
2325,10405,Mercedez-Benz,233,1845205
2326,8064,Ford,114,581463
2327,17200,LADA,278,1435782
2328,9124,LADA,433,3582442
2329,6597,Mercedez-Benz,466,3981220
2330,12413,Mercedez-Benz,417,1679851
2331,553,Audi,419,693432
2332,12960,Nissan,411,3291592
2333,18061,Infiniti,,2476278
2334,9953,Daewoo,335,306352
2335,2249,BMW,366,991327
2336,18793,Subaru,390,1253406
2337,12509,Mercedez-Benz,197,1927911
2338,1137,Ford,228,813444
2339,4018,Infiniti,124,2896327
2340,323,Mercedez-Benz,308,1264262
2341,16588,Toyota,209,3675279
2342,15042,Daewoo,336,1662629
2343,16178,Mercedez-Benz,267,1177449
2344,343,Audi,198,3539722
2345,15766,Ford,215,2816895
2346,1494,BMW,,505518
2347,1592,Audi,319,468472
2348,19146,Nissan,155,2127573
2349,224,Infiniti,208,492795
2350,12865,Ford,,3816675
2351,13265,Audi,142,1723415
2352,9771,KIA,,3334851
2353,11457,Toyota,491,3805695
2354,243,KIA,479,1116648
2355,15060,Subaru,239,292947
2356,7098,Subaru,179,1896731
2357,13775,Subaru,312,1056486
2358,19160,Infiniti,257,332139
2359,18910,Daewoo,147,3791219
2360,9955,Subaru,192,2923510
2361,13467,Ford,355,2462914
2362,16786,Nissan,117,3884669
2363,10002,Ford,201,847102
2364,13013,Ford,125,2956906
2365,16860,Infiniti,299,941396
2366,1962,Infiniti,253,612635
2367,15641,Subaru,314,1707849
2368,8265,Mercedez-Benz,372,3677598
2369,4744,Mercedez-Benz,288,752282
2370,19486,Daewoo,445,3545695
2371,18325,Ford,399,386193
2372,18193,Nissan,181,1464626
2373,11463,KIA,224,3710762
2374,7970,Nissan,269,2909025
2375,10611,Toyota,477,2322881
2376,10951,Ford,394,340156
2377,4312,Nissan,326,3164174
2378,2355,Ford,,2317182
2379,19311,Toyota,73,858879
2380,16073,Daewoo,,1767819
2381,2269,LADA,225,2619446
2382,14368,KIA,311,1222732
2383,3729,Audi,384,3568706
2384,10004,Audi,420,1780241
2385,12521,KIA,,3382564
2386,4052,Infiniti,382,2787046
2387,10114,LADA,227,2704255
2388,11335,Audi,467,1227170
2389,13207,Ford,457,2179188
2390,17170,Daewoo,413,3046608
2391,4797,Subaru,244,454963
2392,1972,KIA,,2919295
2393,12139,Infiniti,84,527264
2394,12912,LADA,349,1724494
2395,7191,Nissan,414,832505
2396,1164,Ford,94,3785435
2397,1054,Subaru,,3574188
2398,18298,KIA,142,1954475
2399,11590,Ford,172,535711
2400,8493,Audi,327,2640903
2401,1513,BMW,162,2483156
2402,2415,Subaru,351,543520
2403,4338,Daewoo,283,1351946
2404,4620,Ford,447,1751466
2405,2774,LADA,237,1812294
2406,7118,KIA,437,3813019
2407,3739,Ford,273,3612021
2408,1937,Nissan,335,1026398
2409,8553,Subaru,,2018395
2410,14229,Toyota,72,1906783
2411,392,BMW,358,296304
2412,8824,BMW,429,3556255
2413,7490,Ford,479,590345
2414,11713,BMW,409,2439555
2415,11378,BMW,424,3286250
2416,3710,KIA,272,3592624
2417,15244,Ford,229,3541312
2418,613,Nissan,71,892587
2419,4380,Nissan,296,3439443
2420,10479,Nissan,244,2088730
2421,9954,Audi,479,2591410
2422,13435,Ford,234,3141839
2423,1128,KIA,157,1527327
2424,5999,LADA,,2480678
2425,7422,Nissan,498,3462891
2426,17953,Infiniti,335,1812482
2427,6294,Infiniti,232,643060
2428,6150,Toyota,360,3662672
2429,17472,Daewoo,216,1691048
2430,17301,Daewoo,79,1673732
2431,14683,LADA,,1194765
2432,13951,BMW,132,1109543
2433,1422,Audi,347,1838966
2434,5234,Toyota,167,1319339
2435,650,Mercedez-Benz,123,570800
2436,3824,Subaru,387,1608539
2437,8613,Nissan,,2353783
2438,5115,Ford,300,2723019
2439,13403,KIA,300,1613528
2440,5435,BMW,226,1072940
2441,5330,Daewoo,,2117320
2442,13568,Toyota,150,3655233
2443,13505,Audi,333,1746983
2444,16891,Daewoo,248,1578885
2445,19148,Subaru,87,3929072
2446,18993,Audi,328,1040899
2447,12484,Toyota,297,1999523
2448,13788,KIA,340,2276838
2449,15111,KIA,93,2128948
2450,608,KIA,181,2749669
2451,5003,KIA,125,3145703
2452,10010,Infiniti,493,2614763
2453,8480,KIA,326,888385
2454,2898,Infiniti,475,1114237
2455,15697,Subaru,204,707022
2456,14684,Nissan,473,3861557
2457,18045,Ford,469,2648589
2458,9202,LADA,274,3772022
2459,2807,Nissan,,2504233
2460,7078,BMW,144,3176292
2461,881,LADA,165,2440309
2462,14919,Toyota,272,2784784
2463,5936,LADA,98,2234609
2464,2753,Nissan,100,1314742
2465,9359,Audi,269,2440286
2466,12336,Mercedez-Benz,255,2869134
2467,3086,Mercedez-Benz,445,1670343
2468,19428,BMW,472,1452508
2469,19728,Mercedez-Benz,85,2353761
2470,5573,Toyota,452,3664231
2471,16669,KIA,334,202055
2472,152,Daewoo,155,2286392
2473,16186,Infiniti,164,2504707
2474,965,BMW,408,2382633
2475,11436,BMW,139,1749324
2476,7743,LADA,379,1848292
2477,1542,Mercedez-Benz,364,223885
2478,11877,LADA,,486114
2479,18765,Ford,312,3867730
2480,15791,Toyota,189,2918282
2481,18148,LADA,269,2933135
2482,2402,Toyota,306,3747868
2483,12221,Daewoo,150,202651
2484,19910,Infiniti,238,3057484
2485,4015,Toyota,110,1346729
2486,8046,BMW,246,461120
2487,17737,Mercedez-Benz,481,2461017
2488,11799,Daewoo,240,2821647
2489,2243,KIA,447,3784822
2490,19030,KIA,389,3457727
2491,10761,Toyota,407,3672648
2492,2681,Ford,317,2820236
2493,10822,Ford,,3207999
2494,16258,KIA,448,3996605
2495,17939,Nissan,300,2441745
2496,3010,Mercedez-Benz,371,3123542
2497,902,Mercedez-Benz,101,1692331
2498,13346,Audi,276,2787715
2499,16059,Daewoo,332,381727
2500,6894,LADA,290,1067907
2501,15024,Mercedez-Benz,145,651441
2502,18111,Audi,284,2888546
2503,18798,LADA,261,3207813
2504,1771,Ford,414,3446820
2505,18979,Subaru,121,3037350
2506,7506,LADA,301,1181907
2507,312,Mercedez-Benz,148,2707041
2508,17308,Ford,136,3039035
2509,14173,Infiniti,304,769946
2510,7626,BMW,442,3628330
2511,13380,Mercedez-Benz,329,3304259
2512,15492,Infiniti,427,3420519
2513,8082,BMW,245,3000126
2514,4654,Mercedez-Benz,414,825269
2515,17350,LADA,112,2228311
2516,6672,Subaru,250,2998547
2517,15486,Infiniti,356,3341273
2518,18755,Ford,292,351252
2519,7970,BMW,118,2145330
2520,18079,Subaru,311,3519022
2521,11351,Ford,198,3271521
2522,4866,Toyota,102,3798233
2523,16464,Nissan,192,727045
2524,8997,Infiniti,137,729118
2525,9625,LADA,493,2784746
2526,13178,Daewoo,91,3470525
2527,12253,Nissan,72,2864364
2528,15402,Ford,252,3877650
2529,2845,Subaru,180,676435
2530,2927,LADA,,3023814
2531,16938,Daewoo,,2272715
2532,3704,BMW,260,1572663
2533,4919,Daewoo,99,2144609
2534,4343,Toyota,386,1013626
2535,8014,LADA,418,316528
2536,1196,LADA,111,1497707
2537,15729,Subaru,341,3112925
2538,11795,Toyota,261,1728564
2539,13459,Nissan,268,3098631
2540,14544,KIA,331,2521854
2541,9678,Infiniti,,246292
2542,15525,Subaru,189,1289122
2543,13977,Infiniti,413,469874
2544,19262,Infiniti,231,399625
2545,12310,LADA,318,1894344
2546,19452,KIA,427,1575152
2547,5963,Ford,444,1080738
2548,9593,Mercedez-Benz,365,3473186
2549,7991,Ford,135,1563300
2550,9445,KIA,96,3679172
2551,9348,Mercedez-Benz,133,2775055
2552,3006,Nissan,,3951005
2553,17660,Daewoo,431,1712345
2554,807,Daewoo,391,2820684
2555,4773,Nissan,206,473705
2556,8171,Daewoo,308,2307949
2557,4169,Ford,89,974168
2558,14428,Infiniti,218,849749
2559,9206,Nissan,,3295120
2560,724,Mercedez-Benz,306,2581869
2561,7666,Infiniti,213,2988748
2562,11254,Toyota,224,368982
2563,15381,LADA,235,1567637
2564,7499,Mercedez-Benz,321,2029987
2565,9230,Infiniti,105,2220223
2566,2633,Subaru,231,3430119
2567,1333,Toyota,413,2087280
2568,2821,Infiniti,466,1053502
2569,6683,Toyota,188,695161
2570,11735,Subaru,435,3199465
2571,6174,Ford,497,1792469
2572,1411,LADA,483,1028239
2573,15941,Nissan,405,2364481
2574,8980,LADA,206,2182442
2575,6609,Daewoo,425,3730671
2576,6446,Toyota,412,2113760
2577,13384,KIA,217,2338928
2578,17020,Ford,321,554144
2579,15497,Mercedez-Benz,,2900086
2580,11705,BMW,375,1565862
2581,18867,Ford,411,3355151
2582,2673,Mercedez-Benz,,1588862
2583,14241,Mercedez-Benz,276,2046334
2584,8714,Mercedez-Benz,308,1827551
2585,9179,Audi,419,1158937
2586,18847,KIA,132,1299918
2587,19129,Mercedez-Benz,,3138560
2588,3736,Infiniti,425,1629735
2589,6250,Daewoo,165,846945
2590,7840,Toyota,,256612
2591,512,Infiniti,452,290906
2592,14154,Subaru,365,2421584
2593,16110,Subaru,462,1403515
2594,7061,Infiniti,,1756846
2595,13954,Nissan,159,3345889
2596,9458,BMW,182,1702401
2597,16732,Subaru,354,285003
2598,18621,Ford,260,696346
2599,11219,Subaru,344,2702424
2600,221,Mercedez-Benz,,2383225
2601,6021,Infiniti,235,2437182
2602,6297,LADA,274,2223739
2603,19011,Audi,202,1408336
